instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,expiry_date_extracted
36015874,140687,ETERNAL25MAY210CE,ETERNAL,0,2025-05-29,210.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
36016130,140688,ETERNAL25MAY210PE,ETERNAL,0,2025-05-29,210.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36018946,140699,ETERNAL25MAY250CE,ETERNAL,0,2025-05-29,250.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
36036610,140768,ETERNAL25MAY250PE,ETERNAL,0,2025-05-29,250.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
37463042,146340,ETERNAL25MAY205CE,ETERNAL,0,2025-05-29,205.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
37463298,146341,ETERNAL25MAY205PE,ETERNAL,0,2025-05-29,205.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
37465602,146350,ETERNAL25MAY255CE,ETERNAL,0,2025-05-29,255.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
37465858,146351,ETERNAL25MAY255PE,ETERNAL,0,2025-05-29,255.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36015362,140685,ETERNAL25MAY200CE,ETERNAL,0,2025-05-29,200.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
36015618,140686,ETERNAL25MAY200PE,ETERNAL,0,2025-05-29,200.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36036866,140769,ETERNAL25MAY260CE,ETERNAL,0,2025-05-29,260.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
36037122,140770,ETERNAL25MAY260PE,ETERNAL,0,2025-05-29,260.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
37462530,146338,ETERNAL25MAY195CE,ETERNAL,0,2025-05-29,195.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
37462786,146339,ETERNAL25MAY195PE,ETERNAL,0,2025-05-29,195.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
9800194,38282,ETERNAL25MAY265CE,ETERNAL,0,2025-05-29,265.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
9800450,38283,ETERNAL25MAY265PE,ETERNAL,0,2025-05-29,265.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36037634,140772,ETERNAL25MAY270PE,ETERNAL,0,2025-05-29,270.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36037890,140773,ETERNAL25MAY280CE,ETERNAL,0,2025-05-29,280.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
36038146,140774,ETERNAL25MAY280PE,ETERNAL,0,2025-05-29,280.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36037378,140771,ETERNAL25MAY270CE,ETERNAL,0,2025-05-29,270.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
36014850,140683,ETERNAL25MAY190CE,ETERNAL,0,2025-05-29,190.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
36015106,140684,ETERNAL25MAY190PE,ETERNAL,0,2025-05-29,190.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
37462274,146337,ETERNAL25MAY185PE,ETERNAL,0,2025-05-29,185.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36014338,140681,ETERNAL25MAY180CE,ETERNAL,0,2025-05-29,180.0,0.05,2000,CE,NFO-OPT,NFO,25MAY
36014594,140682,ETERNAL25MAY180PE,ETERNAL,0,2025-05-29,180.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
37461762,146335,ETERNAL25MAY175PE,ETERNAL,0,2025-05-29,175.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36014082,140680,ETERNAL25MAY170PE,ETERNAL,0,2025-05-29,170.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
37460994,146332,ETERNAL25MAY165PE,ETERNAL,0,2025-05-29,165.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
36013570,140678,ETERNAL25MAY160PE,ETERNAL,0,2025-05-29,160.0,0.05,2000,PE,NFO-OPT,NFO,25MAY
37473794,146382,ETERNAL25JUN230CE,ETERNAL,0,2025-06-26,230.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37474050,146383,ETERNAL25JUN230PE,ETERNAL,0,2025-06-26,230.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23061762,90085,ETERNAL25JUN235CE,ETERNAL,0,2025-06-26,235.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
23062018,90086,ETERNAL25JUN235PE,ETERNAL,0,2025-06-26,235.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23061250,90083,ETERNAL25JUN225CE,ETERNAL,0,2025-06-26,225.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
23061506,90084,ETERNAL25JUN225PE,ETERNAL,0,2025-06-26,225.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37474306,146384,ETERNAL25JUN240CE,ETERNAL,0,2025-06-26,240.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37474562,146385,ETERNAL25JUN240PE,ETERNAL,0,2025-06-26,240.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37473282,146380,ETERNAL25JUN220CE,ETERNAL,0,2025-06-26,220.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37473538,146381,ETERNAL25JUN220PE,ETERNAL,0,2025-06-26,220.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23062274,90087,ETERNAL25JUN245CE,ETERNAL,0,2025-06-26,245.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
23062530,90088,ETERNAL25JUN245PE,ETERNAL,0,2025-06-26,245.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23060738,90081,ETERNAL25JUN215CE,ETERNAL,0,2025-06-26,215.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
23060994,90082,ETERNAL25JUN215PE,ETERNAL,0,2025-06-26,215.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37474818,146386,ETERNAL25JUN250CE,ETERNAL,0,2025-06-26,250.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37475074,146387,ETERNAL25JUN250PE,ETERNAL,0,2025-06-26,250.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37472770,146378,ETERNAL25JUN210CE,ETERNAL,0,2025-06-26,210.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37473026,146379,ETERNAL25JUN210PE,ETERNAL,0,2025-06-26,210.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23066370,90103,ETERNAL25JUN255CE,ETERNAL,0,2025-06-26,255.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
23066626,90104,ETERNAL25JUN255PE,ETERNAL,0,2025-06-26,255.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23059714,90077,ETERNAL25JUN205CE,ETERNAL,0,2025-06-26,205.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
23059970,90078,ETERNAL25JUN205PE,ETERNAL,0,2025-06-26,205.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37475330,146388,ETERNAL25JUN260CE,ETERNAL,0,2025-06-26,260.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37475586,146389,ETERNAL25JUN260PE,ETERNAL,0,2025-06-26,260.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37471746,146374,ETERNAL25JUN200CE,ETERNAL,0,2025-06-26,200.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37472002,146375,ETERNAL25JUN200PE,ETERNAL,0,2025-06-26,200.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23066882,90105,ETERNAL25JUN265CE,ETERNAL,0,2025-06-26,265.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
23067138,90106,ETERNAL25JUN265PE,ETERNAL,0,2025-06-26,265.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23059202,90075,ETERNAL25JUN195CE,ETERNAL,0,2025-06-26,195.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
23059458,90076,ETERNAL25JUN195PE,ETERNAL,0,2025-06-26,195.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37476098,146391,ETERNAL25JUN270PE,ETERNAL,0,2025-06-26,270.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37476354,146392,ETERNAL25JUN280CE,ETERNAL,0,2025-06-26,280.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37476610,146393,ETERNAL25JUN280PE,ETERNAL,0,2025-06-26,280.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
37475842,146390,ETERNAL25JUN270CE,ETERNAL,0,2025-06-26,270.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37471234,146372,ETERNAL25JUN190CE,ETERNAL,0,2025-06-26,190.0,0.05,2000,CE,NFO-OPT,NFO,25JUN
37471490,146373,ETERNAL25JUN190PE,ETERNAL,0,2025-06-26,190.0,0.05,2000,PE,NFO-OPT,NFO,25JUN
23077890,90148,ETERNAL25JUL230CE,ETERNAL,0,2025-07-31,230.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23078146,90149,ETERNAL25JUL230PE,ETERNAL,0,2025-07-31,230.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23078402,90150,ETERNAL25JUL240CE,ETERNAL,0,2025-07-31,240.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23078658,90151,ETERNAL25JUL240PE,ETERNAL,0,2025-07-31,240.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23077378,90146,ETERNAL25JUL220CE,ETERNAL,0,2025-07-31,220.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23077634,90147,ETERNAL25JUL220PE,ETERNAL,0,2025-07-31,220.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23078914,90152,ETERNAL25JUL250CE,ETERNAL,0,2025-07-31,250.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23079170,90153,ETERNAL25JUL250PE,ETERNAL,0,2025-07-31,250.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23076866,90144,ETERNAL25JUL210CE,ETERNAL,0,2025-07-31,210.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23077122,90145,ETERNAL25JUL210PE,ETERNAL,0,2025-07-31,210.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23079426,90154,ETERNAL25JUL260CE,ETERNAL,0,2025-07-31,260.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23079682,90155,ETERNAL25JUL260PE,ETERNAL,0,2025-07-31,260.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23076354,90142,ETERNAL25JUL200CE,ETERNAL,0,2025-07-31,200.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23076610,90143,ETERNAL25JUL200PE,ETERNAL,0,2025-07-31,200.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23079938,90156,ETERNAL25JUL270CE,ETERNAL,0,2025-07-31,270.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23080194,90157,ETERNAL25JUL270PE,ETERNAL,0,2025-07-31,270.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23072002,90125,ETERNAL25JUL190CE,ETERNAL,0,2025-07-31,190.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23072258,90126,ETERNAL25JUL190PE,ETERNAL,0,2025-07-31,190.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23086338,90181,ETERNAL25JUL280CE,ETERNAL,0,2025-07-31,280.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23086594,90182,ETERNAL25JUL280PE,ETERNAL,0,2025-07-31,280.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
23071490,90123,ETERNAL25JUL180CE,ETERNAL,0,2025-07-31,180.0,0.05,2425,CE,NFO-OPT,NFO,25JUL
23071746,90124,ETERNAL25JUL180PE,ETERNAL,0,2025-07-31,180.0,0.05,2425,PE,NFO-OPT,NFO,25JUL
22678786,88589,EXIDEIND25MAY385CE,EXIDEIND,0,2025-05-29,385.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22679042,88590,EXIDEIND25MAY385PE,EXIDEIND,0,2025-05-29,385.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21024002,82125,EXIDEIND25MAY380CE,EXIDEIND,0,2025-05-29,380.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21024258,82126,EXIDEIND25MAY380PE,EXIDEIND,0,2025-05-29,380.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21024514,82127,EXIDEIND25MAY390CE,EXIDEIND,0,2025-05-29,390.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21024770,82128,EXIDEIND25MAY390PE,EXIDEIND,0,2025-05-29,390.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22678274,88587,EXIDEIND25MAY375CE,EXIDEIND,0,2025-05-29,375.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22678530,88588,EXIDEIND25MAY375PE,EXIDEIND,0,2025-05-29,375.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22679298,88591,EXIDEIND25MAY395CE,EXIDEIND,0,2025-05-29,395.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22679554,88592,EXIDEIND25MAY395PE,EXIDEIND,0,2025-05-29,395.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21023490,82123,EXIDEIND25MAY370CE,EXIDEIND,0,2025-05-29,370.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21023746,82124,EXIDEIND25MAY370PE,EXIDEIND,0,2025-05-29,370.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21025026,82129,EXIDEIND25MAY400CE,EXIDEIND,0,2025-05-29,400.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21025282,82130,EXIDEIND25MAY400PE,EXIDEIND,0,2025-05-29,400.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22677762,88585,EXIDEIND25MAY365CE,EXIDEIND,0,2025-05-29,365.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22678018,88586,EXIDEIND25MAY365PE,EXIDEIND,0,2025-05-29,365.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22679810,88593,EXIDEIND25MAY405CE,EXIDEIND,0,2025-05-29,405.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22680066,88594,EXIDEIND25MAY405PE,EXIDEIND,0,2025-05-29,405.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21022978,82121,EXIDEIND25MAY360CE,EXIDEIND,0,2025-05-29,360.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21023234,82122,EXIDEIND25MAY360PE,EXIDEIND,0,2025-05-29,360.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21025538,82131,EXIDEIND25MAY410CE,EXIDEIND,0,2025-05-29,410.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21025794,82132,EXIDEIND25MAY410PE,EXIDEIND,0,2025-05-29,410.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22677250,88583,EXIDEIND25MAY355CE,EXIDEIND,0,2025-05-29,355.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22677506,88584,EXIDEIND25MAY355PE,EXIDEIND,0,2025-05-29,355.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22680322,88595,EXIDEIND25MAY415CE,EXIDEIND,0,2025-05-29,415.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22680578,88596,EXIDEIND25MAY415PE,EXIDEIND,0,2025-05-29,415.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21022466,82119,EXIDEIND25MAY350CE,EXIDEIND,0,2025-05-29,350.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21022722,82120,EXIDEIND25MAY350PE,EXIDEIND,0,2025-05-29,350.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21026050,82133,EXIDEIND25MAY420CE,EXIDEIND,0,2025-05-29,420.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21026306,82134,EXIDEIND25MAY420PE,EXIDEIND,0,2025-05-29,420.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22681090,88598,EXIDEIND25MAY425PE,EXIDEIND,0,2025-05-29,425.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21027074,82137,EXIDEIND25MAY440CE,EXIDEIND,0,2025-05-29,440.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21027330,82138,EXIDEIND25MAY440PE,EXIDEIND,0,2025-05-29,440.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21026562,82135,EXIDEIND25MAY430CE,EXIDEIND,0,2025-05-29,430.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21026818,82136,EXIDEIND25MAY430PE,EXIDEIND,0,2025-05-29,430.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22680834,88597,EXIDEIND25MAY425CE,EXIDEIND,0,2025-05-29,425.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22676738,88581,EXIDEIND25MAY345CE,EXIDEIND,0,2025-05-29,345.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22676994,88582,EXIDEIND25MAY345PE,EXIDEIND,0,2025-05-29,345.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21021954,82117,EXIDEIND25MAY340CE,EXIDEIND,0,2025-05-29,340.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21022210,82118,EXIDEIND25MAY340PE,EXIDEIND,0,2025-05-29,340.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22676226,88579,EXIDEIND25MAY335CE,EXIDEIND,0,2025-05-29,335.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22676482,88580,EXIDEIND25MAY335PE,EXIDEIND,0,2025-05-29,335.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21021442,82115,EXIDEIND25MAY330CE,EXIDEIND,0,2025-05-29,330.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21021698,82116,EXIDEIND25MAY330PE,EXIDEIND,0,2025-05-29,330.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22675714,88577,EXIDEIND25MAY325CE,EXIDEIND,0,2025-05-29,325.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22675970,88578,EXIDEIND25MAY325PE,EXIDEIND,0,2025-05-29,325.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21020930,82113,EXIDEIND25MAY320CE,EXIDEIND,0,2025-05-29,320.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21021186,82114,EXIDEIND25MAY320PE,EXIDEIND,0,2025-05-29,320.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22675202,88575,EXIDEIND25MAY315CE,EXIDEIND,0,2025-05-29,315.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22675458,88576,EXIDEIND25MAY315PE,EXIDEIND,0,2025-05-29,315.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21020418,82111,EXIDEIND25MAY310CE,EXIDEIND,0,2025-05-29,310.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21020674,82112,EXIDEIND25MAY310PE,EXIDEIND,0,2025-05-29,310.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22674690,88573,EXIDEIND25MAY305CE,EXIDEIND,0,2025-05-29,305.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
22674946,88574,EXIDEIND25MAY305PE,EXIDEIND,0,2025-05-29,305.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21019906,82109,EXIDEIND25MAY300CE,EXIDEIND,0,2025-05-29,300.0,0.05,1800,CE,NFO-OPT,NFO,25MAY
21020162,82110,EXIDEIND25MAY300PE,EXIDEIND,0,2025-05-29,300.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
22674434,88572,EXIDEIND25MAY295PE,EXIDEIND,0,2025-05-29,295.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21019650,82108,EXIDEIND25MAY290PE,EXIDEIND,0,2025-05-29,290.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
21019138,82106,EXIDEIND25MAY280PE,EXIDEIND,0,2025-05-29,280.0,0.05,1800,PE,NFO-OPT,NFO,25MAY
23125506,90334,EXIDEIND25JUN385CE,EXIDEIND,0,2025-06-26,385.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23126274,90337,EXIDEIND25JUN385PE,EXIDEIND,0,2025-06-26,385.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22724354,88767,EXIDEIND25JUN390CE,EXIDEIND,0,2025-06-26,390.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22724610,88768,EXIDEIND25JUN390PE,EXIDEIND,0,2025-06-26,390.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22723842,88765,EXIDEIND25JUN380CE,EXIDEIND,0,2025-06-26,380.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22724098,88766,EXIDEIND25JUN380PE,EXIDEIND,0,2025-06-26,380.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23130882,90355,EXIDEIND25JUN395CE,EXIDEIND,0,2025-06-26,395.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23131138,90356,EXIDEIND25JUN395PE,EXIDEIND,0,2025-06-26,395.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23124738,90331,EXIDEIND25JUN375CE,EXIDEIND,0,2025-06-26,375.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23125250,90333,EXIDEIND25JUN375PE,EXIDEIND,0,2025-06-26,375.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22724866,88769,EXIDEIND25JUN400CE,EXIDEIND,0,2025-06-26,400.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22725122,88770,EXIDEIND25JUN400PE,EXIDEIND,0,2025-06-26,400.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22723330,88763,EXIDEIND25JUN370CE,EXIDEIND,0,2025-06-26,370.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22723586,88764,EXIDEIND25JUN370PE,EXIDEIND,0,2025-06-26,370.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23131650,90358,EXIDEIND25JUN405CE,EXIDEIND,0,2025-06-26,405.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23131906,90359,EXIDEIND25JUN405PE,EXIDEIND,0,2025-06-26,405.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23123202,90325,EXIDEIND25JUN365CE,EXIDEIND,0,2025-06-26,365.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23123458,90326,EXIDEIND25JUN365PE,EXIDEIND,0,2025-06-26,365.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22725378,88771,EXIDEIND25JUN410CE,EXIDEIND,0,2025-06-26,410.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22725634,88772,EXIDEIND25JUN410PE,EXIDEIND,0,2025-06-26,410.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22722818,88761,EXIDEIND25JUN360CE,EXIDEIND,0,2025-06-26,360.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22723074,88762,EXIDEIND25JUN360PE,EXIDEIND,0,2025-06-26,360.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23132674,90362,EXIDEIND25JUN415CE,EXIDEIND,0,2025-06-26,415.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23132930,90363,EXIDEIND25JUN415PE,EXIDEIND,0,2025-06-26,415.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23121922,90320,EXIDEIND25JUN355CE,EXIDEIND,0,2025-06-26,355.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23122178,90321,EXIDEIND25JUN355PE,EXIDEIND,0,2025-06-26,355.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22725890,88773,EXIDEIND25JUN420CE,EXIDEIND,0,2025-06-26,420.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22726402,88775,EXIDEIND25JUN420PE,EXIDEIND,0,2025-06-26,420.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22722306,88759,EXIDEIND25JUN350CE,EXIDEIND,0,2025-06-26,350.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22722562,88760,EXIDEIND25JUN350PE,EXIDEIND,0,2025-06-26,350.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23148546,90424,EXIDEIND25JUN425PE,EXIDEIND,0,2025-06-26,425.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22727170,88778,EXIDEIND25JUN440CE,EXIDEIND,0,2025-06-26,440.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22727426,88779,EXIDEIND25JUN440PE,EXIDEIND,0,2025-06-26,440.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22726658,88776,EXIDEIND25JUN430CE,EXIDEIND,0,2025-06-26,430.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22726914,88777,EXIDEIND25JUN430PE,EXIDEIND,0,2025-06-26,430.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23133442,90365,EXIDEIND25JUN425CE,EXIDEIND,0,2025-06-26,425.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23121410,90318,EXIDEIND25JUN345CE,EXIDEIND,0,2025-06-26,345.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23121666,90319,EXIDEIND25JUN345PE,EXIDEIND,0,2025-06-26,345.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22721794,88757,EXIDEIND25JUN340CE,EXIDEIND,0,2025-06-26,340.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22722050,88758,EXIDEIND25JUN340PE,EXIDEIND,0,2025-06-26,340.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23120898,90316,EXIDEIND25JUN335CE,EXIDEIND,0,2025-06-26,335.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23121154,90317,EXIDEIND25JUN335PE,EXIDEIND,0,2025-06-26,335.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22721282,88755,EXIDEIND25JUN330CE,EXIDEIND,0,2025-06-26,330.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22721538,88756,EXIDEIND25JUN330PE,EXIDEIND,0,2025-06-26,330.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23120386,90314,EXIDEIND25JUN325CE,EXIDEIND,0,2025-06-26,325.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23120642,90315,EXIDEIND25JUN325PE,EXIDEIND,0,2025-06-26,325.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22720770,88753,EXIDEIND25JUN320CE,EXIDEIND,0,2025-06-26,320.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22721026,88754,EXIDEIND25JUN320PE,EXIDEIND,0,2025-06-26,320.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23119874,90312,EXIDEIND25JUN315CE,EXIDEIND,0,2025-06-26,315.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23120130,90313,EXIDEIND25JUN315PE,EXIDEIND,0,2025-06-26,315.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22720258,88751,EXIDEIND25JUN310CE,EXIDEIND,0,2025-06-26,310.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
22720514,88752,EXIDEIND25JUN310PE,EXIDEIND,0,2025-06-26,310.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
23119362,90310,EXIDEIND25JUN305CE,EXIDEIND,0,2025-06-26,305.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
23119618,90311,EXIDEIND25JUN305PE,EXIDEIND,0,2025-06-26,305.0,0.05,1800,PE,NFO-OPT,NFO,25JUN
22719234,88747,EXIDEIND25JUN300CE,EXIDEIND,0,2025-06-26,300.0,0.05,1800,CE,NFO-OPT,NFO,25JUN
